1.918541 1.841640 2.057361
1.946595 1.866426 2.087727
1.974805 1.891215 2.118229
2.003169 1.916057 2.148912
2.031592 1.941034 2.179811
2.060014 1.966211 2.210829
2.088501 1.991552 2.241966
2.116925 2.017369 2.273342
2.145914 2.043384 2.304736
2.175219 2.069604 2.336150
2.204606 2.095822 2.367575
2.234144 2.122372 2.398878
2.263665 2.148992 2.430462
2.293307 2.175637 2.461975
2.322907 2.202596 2.493840
2.352632 2.229789 2.525679
2.382519 2.257270 2.557721
2.412562 2.284988 2.590042
2.442508 2.312849 2.622230
2.472582 2.340816 2.654619
2.503114 2.369323 2.687206
2.533724 2.397833 2.719643
2.564476 2.426542 2.752244
2.595547 2.455241 2.785020
2.626960 2.483960 2.817985
2.658549 2.513170 2.851305
2.690234 2.542479 2.884344
2.722003 2.572047 2.917430
2.753826 2.601565 2.950361
2.785936 2.631111 2.983331
2.818366 2.660592 3.016796
2.851095 2.690289 3.050396
2.883762 2.720349 3.084239
2.916410 2.750423 3.117989
2.949155 2.780787 3.151591
2.981895 2.811051 3.185203
3.014910 2.841564 3.218999
3.048383 2.872123 3.252852
3.081777 2.902656 3.287086
3.115347 2.933397 3.321220
3.149136 2.964420 3.355905
3.182848 2.995347 3.390712
3.216413 3.026371 3.425565
3.250596 3.057219 3.460569
3.284749 3.088210 3.496015
3.318848 3.119308 3.531764
3.352710 3.150306 3.567724
3.386365 3.181116 3.603677
3.420234 3.211962 3.639651
3.453857 3.243124 3.675952
3.487547 3.274656 3.712107
3.521365 3.306670 3.748405
3.555201 3.338829 3.785058
3.588927 3.371086 3.821828
3.622913 3.403675 3.858483
3.656514 3.436213 3.895252
3.690263 3.469091 3.932221
3.724119 3.502165 3.969174
3.758022 3.535245 4.006301
3.792109 3.568552 4.043716
3.826501 3.601789 4.081607
3.860728 3.634912 4.119554
3.894999 3.668115 4.157293
3.928958 3.701343 4.194767
3.963233 3.734509 4.232668
3.997477 3.767682 4.270692
4.031940 3.801036 4.308871
4.066169 3.834492 4.347168
4.100597 3.867804 4.385880
4.135136 3.901093 4.424910
4.169486 3.934435 4.464191
4.203372 3.967635 4.503903
4.237261 4.000954 4.543598
4.271041 4.034628 4.583819
4.304726 4.068141 4.623880
4.338389 4.101669 4.663893
4.371996 4.135120 4.703838
4.405685 4.168822 4.743678
4.439179 4.202529 4.783638
4.472610 4.236650 4.823518
4.506693 4.270503 4.863724
4.540870 4.304094 4.903785
4.575268 4.338057 4.944007
4.609877 4.372541 4.984500
4.644356 4.407048 5.024551
4.678891 4.441363 5.064893
4.713489 4.475565 5.105314
4.747645 4.509578 5.145776
4.782059 4.543617 5.186048
4.816496 4.577751 5.225916
4.850705 4.611766 5.265561
4.884811 4.645735 5.305263
4.918645 4.679639 5.344738
4.952802 4.713700 5.384127
4.986983 4.747558 5.423485
5.021171 4.781761 5.462745
5.055576 4.815859 5.501617
5.089958 4.850201 5.540314
5.124266 4.884800 5.578476
5.158557 4.919183 5.616574
5.193263 4.953984 5.654769
5.228104 4.988692 5.692747
5.263105 5.023174 5.730888
5.298246 5.057413 5.769465
5.333549 5.092124 5.807786
5.368904 5.126621 5.845486
5.404490 5.161331 5.883340
5.440138 5.195895 5.920872
5.475764 5.230240 5.958539
5.511305 5.264730 5.995867
5.546772 5.298797 6.033281
5.582502 5.333006 6.070742
5.618401 5.367118 6.108474
5.654242 5.401248 6.146718
5.690248 5.435690 6.185308
5.726189 5.470230 6.223800
5.761836 5.505254 6.262615
5.797443 5.540618 6.301483
5.833159 5.575962 6.340302
5.868956 5.611152 6.379302
5.904554 5.646516 6.418514
5.940187 5.681753 6.457541
5.975560 5.716767 6.496113
6.010759 5.751888 6.534961
6.046299 5.787024 6.573699
6.082064 5.822189 6.612352
6.117219 5.857337 6.651110
6.153032 5.892969 6.689980
6.188943 5.928914 6.728913
6.224502 5.964911 6.768130
6.259961 6.001329 6.807439
6.295030 6.038014 6.847319
6.329822 6.074643 6.887506
6.364777 6.111379 6.927862
6.399714 6.148270 6.968471
6.435151 6.185031 7.008948
6.470459 6.222148 7.049851
6.505777 6.259301 7.090499
6.540876 6.296551 7.131317
6.575819 6.334013 7.172459
6.610844 6.371346 7.213659
6.645912 6.408886 7.254411
6.680911 6.446299 7.295334
6.716409 6.483239 7.336251
6.752499 6.520092 7.376890
6.788881 6.557510 7.417356
6.825454 6.595284 7.457906
6.862182 6.633050 7.498420
6.899072 6.670410 7.539199
6.935956 6.707571 7.579624
6.972928 6.744789 7.619050
7.010260 6.782279 7.658043
7.047537 6.819680 7.696954
7.084934 6.857189 7.736060
7.121862 6.894508 7.775006
7.158322 6.931805 7.813949
7.195014 6.969010 7.853209
7.231982 7.006369 7.892775
7.268789 7.043693 7.932451
7.305260 7.080969 7.972574
7.341895 7.118543 8.012630
7.378527 7.156429 8.052917
7.415412 7.194514 8.093028
7.451787 7.232448 8.133683
7.488281 7.270670 8.173654
7.524374 7.309137 8.213417
7.560219 7.347908 8.253089
7.595490 7.386976 8.293097
7.631085 7.426212 8.333353
7.666655 7.465232 8.373480
7.702166 7.504747 8.413860
7.737543 7.544018 8.454597
7.773199 7.582971 8.495012
7.808292 7.622044 8.535239
7.843968 7.661019 8.575466
7.879738 7.699769 8.615628
7.916000 7.738393 8.656116
7.951889 7.777580 8.696606
7.987872 7.816547 8.737323
8.023664 7.855405 8.777982
8.059297 7.894183 8.818257
8.095360 7.933014 8.858781
8.131485 7.972496 8.899407
8.167867 8.012027 8.940764
8.203691 8.051497 8.981997
8.239787 8.091440 9.023724
8.275618 8.131817 9.065402
8.311710 8.172107 9.106932
8.347442 8.212173 9.148840
8.383044 8.252037 9.191027
8.418245 8.292010 9.233360
8.453609 8.331803 9.275491
8.489743 8.371757 9.318207
8.525938 8.411263 9.361375
8.561592 8.450562 9.404290
8.597568 8.489879 9.447044
8.634210 8.529806 9.489885
8.670999 8.569970 9.532512
8.707652 8.609521 9.575003
8.744995 8.648979 9.617577
8.781827 8.688881 9.660044
8.818595 8.728792 9.702171
8.855084 8.768997 9.744105
8.891823 8.809401 9.785590
8.928984 8.849971 9.827493
8.966231 8.890843 9.869715
9.003939 8.931738 9.911820
9.041278 8.972842 9.954044
9.078975 9.014014 9.996213
9.116592 9.055861 10.038487
9.153995 9.097611 10.080486
9.191685 9.139588 10.122632
9.229807 9.182167 10.165361
9.268147 9.224818 10.207510
9.306499 9.268379 10.249129
9.345469 9.312134 10.290443
9.383653 9.355766 10.331518
9.422162 9.399224 10.372681
9.460922 9.443052 10.414153
9.499713 9.487124 10.455033
9.538868 9.531286 10.496469
9.577677 9.574914 10.537973
9.616944 9.618151 10.579517
9.655803 9.660670 10.621331
9.694784 9.703319 10.663202
9.733856 9.746196 10.705277
9.772937 9.789513 10.747773
9.812263 9.832499 10.790467
9.851509 9.875334 10.833323
9.891113 9.918088 10.876002
9.930657 9.961451 10.918563
9.970277 10.004539 10.961276
10.009927 10.048036 11.003587
10.049437 10.091368 11.045871
10.089302 10.134426 11.088927
10.129684 10.177147 11.131659
10.170480 10.220295 11.174191
10.211260 10.263902 11.217073
10.252072 10.307245 11.259637
10.292953 10.350459 11.301973
10.334002 10.394297 11.344483
10.375643 10.437906 11.387242
10.417640 10.482337 11.429667
10.459654 10.527233 11.471562
10.500819 10.572042 11.513288
10.541595 10.616745 11.555988
10.582067 10.661417 11.598583
10.622231 10.705708 11.640789
10.662766 10.749777 11.683047
10.703641 10.794119 11.725317
10.744735 10.838468 11.767859
10.786007 10.882789 11.810133
10.827105 10.927853 11.852145
10.867732 10.972843 11.894156
10.907874 11.017624 11.935932
10.948099 11.061773 11.977475
10.988485 11.106015 12.018803
11.029310 11.150062 12.059793
11.070550 11.193524 12.100988
11.112041 11.237047 12.142651
11.153824 11.280626 12.184270
11.195190 11.324344 12.226193
11.236214 11.368240 12.267517
11.277072 11.411226 12.309206
11.317717 11.453730 12.351393
11.358355 11.495285 12.393137
11.398973 11.536307 12.434496
11.439921 11.577478 12.475686
11.480611 11.619328 12.517158
11.521208 11.661230 12.558554
11.562026 11.703483 12.600060
11.603168 11.745675 12.640840
11.644429 11.788210 12.681590
11.685819 11.830684 12.722491
11.726981 11.873208 12.763889
11.768298 11.915854 12.805665
11.809841 11.958559 12.847462
11.852187 12.001260 12.888638
11.893980 12.044357 12.930195
11.936234 12.088015 12.971482
11.979039 12.132500 13.013263
12.021756 12.176507 13.054706
12.050910 12.223939 13.081573
12.093587 12.267797 13.123305
12.136312 12.311887 13.165630
12.178745 12.356020 13.208128
12.220832 12.400164 13.250371
12.262668 12.444630 13.293098
12.304214 12.489355 13.335927
12.345687 12.534410 13.379294
12.386788 12.579851 13.422565
12.428232 12.625161 13.465076
12.469251 12.670483 13.507369
12.510417 12.715727 13.548894
12.551169 12.760286 13.589938
12.592582 12.805433 13.630362
12.633974 12.850423 13.670848
12.675513 12.895530 13.711615
12.716380 12.940830 13.752271
12.757123 12.985826 13.792765
12.797237 13.030380 13.832413
12.837402 13.075294 13.872076
12.877563 13.120360 13.911823
12.917357 13.165009 13.952102
12.957599 13.209699 13.992462
12.997092 13.253745 14.032372
13.036230 13.297464 14.072520
13.075151 13.340880 14.112362
13.114283 13.384648 14.152927
13.153890 13.428436 14.193151
13.193849 13.472139 14.234018
13.233706 13.515471 14.275128
13.272826 13.558535 14.316792
13.312125 13.601821 14.358840
13.350952 13.644754 14.400210
13.389358 13.687881 14.441355
13.427800 13.731090 14.482942
13.466199 13.773935 14.524360
13.505110 13.816640 14.565899
13.544272 13.859632 14.607122
13.583067 13.903063 14.648053
13.621730 13.946938 14.689283
13.660839 13.990530 14.730351
13.699760 14.034473 14.771733
13.738406 14.078820 14.812843
13.777407 14.123459 14.853754
13.816253 14.167692 14.894982
13.855664 14.211883 14.936672
13.894645 14.255541 14.978236
13.934134 14.299102 15.019560
13.973394 14.343420 15.061095
14.012671 14.388467 15.102882
14.052070 14.433199 15.143823
14.091798 14.477330 15.184671
14.131763 14.521230 15.225681
14.171695 14.565206 15.266487
14.210742 14.609524 15.308257
14.249457 14.653783 15.350204
14.288764 14.697659 15.392487
14.327846 14.741075 15.434900
14.366835 14.784819 15.477133
14.405674 14.828050 15.519059
14.444946 14.871488 15.561558
14.483576 14.915608 15.603931
14.522196 14.959694 15.646002
14.560853 15.003671 15.688099
14.598910 15.047760 15.729927
14.637686 15.091846 15.771286
14.676165 15.136096 15.812422
14.714588 15.181221 15.854523
14.753712 15.226682 15.896856
14.792371 15.272039 15.939334
14.831247 15.317811 15.982010
14.868907 15.363534 16.024593
14.907098 15.409639 16.067095
14.945722 15.455892 16.109144
14.983883 15.502162 16.151077
15.022281 15.548322 16.193834
15.060925 15.595037 16.237234
15.099388 15.641990 16.280781
15.138359 15.689198 16.324129
15.177105 15.736197 16.366945
15.215597 15.783071 16.409616
15.254625 15.830677 16.452282
15.293560 15.878734 16.494698
15.332891 15.927016 16.536793
15.372742 15.974862 16.579321
15.412380 16.022821 16.621731
15.452114 16.070614 16.663301
15.492264 16.118010 16.704683
15.532467 16.165747 16.746426
15.572836 16.213030 16.788342
15.612721 16.260458 16.830761
15.652495 16.308151 16.872953
15.691799 16.355743 16.915100
15.731203 16.403456 16.957584
15.770483 16.450918 17.000290
15.810008 16.498716 17.043316
15.850174 16.545670 17.086939
15.890375 16.591930 17.129927
15.930322 16.637827 17.173584
15.970098 16.684135 17.217331
16.010218 16.730047 17.260847
16.049984 16.776381 17.303625
16.090218 16.823090 17.345991
16.130243 16.870110 17.389990
16.170355 16.916613 17.433994
16.210340 16.964058 17.477591
16.250362 17.011824 17.521008
16.290659 17.059534 17.564253
16.331163 17.106853 17.607922
16.371456 17.153854 17.651432
16.412012 17.201378 17.694653
16.452250 17.249199 17.738632
16.492043 17.296549 17.781666
16.531788 17.344469 17.824524
16.571726 17.392000 17.867514
16.611702 17.439020 17.910042
16.651623 17.485964 17.951920
16.691393 17.532993 17.994179
16.731548 17.579271 18.036142
16.771603 17.625786 18.078588
16.811457 17.671679 18.121016
16.851196 17.716896 18.163204
16.890974 17.762281 18.205254
16.930634 17.808254 18.247652
16.970461 17.854330 18.289515
17.010565 17.900919 18.331802
17.050652 17.946968 18.374464
17.090422 17.993429 18.416965
17.129818 18.039818 18.459286
17.169561 18.086472 18.500658
17.209698 18.132563 18.542368
17.249660 18.177626 18.583296
17.290419 18.222944 18.624094
17.330801 18.267986 18.665249
17.370981 18.312624 18.706564
17.411036 18.357811 18.747883
17.450169 18.403252 18.789207
17.489334 18.448673 18.830994
17.528076 18.494104 18.872431
17.566845 18.538580 18.913837
17.605810 18.582556 18.955063
17.644054 18.625729 18.996180
17.682108 18.669111 19.037354
17.721151 18.711918 19.078320
17.759975 18.754431 19.119165
17.799271 18.797207 19.159712
17.838009 18.840113 19.200764
17.876341 18.882406 19.241684
17.914440 18.924908 19.282623
17.952856 18.967031 19.323374
17.991108 19.009195 19.364553
18.029909 19.050634 19.406157
18.069038 19.092871 19.448496
18.107769 19.134703 19.489807
18.147076 19.176235 19.532232
18.185423 19.217152 19.574448
18.223829 19.258015 19.616554
18.262384 19.298704 19.659388
18.300835 19.339592 19.702490
18.338726 19.380732 19.745823
18.376612 19.422556 19.789650
18.413916 19.464148 19.833208
18.451195 19.506268 19.876871
18.488733 19.548193 19.920910
18.526749 19.590273 19.965494
18.564636 19.632254 20.010296
18.602484 19.673622 20.054447
18.640877 19.714371 20.099411
18.678730 19.754921 20.144722
18.716393 19.795086 20.189566
18.753719 19.834572 20.233871
18.791243 19.874012 20.277859
18.828020 19.913183 20.321167
18.864380 19.952961 20.364182
18.900921 19.993111 20.407539
18.937046 20.033480 20.451609
18.973639 20.074093 20.496025
19.010189 20.114546 20.540352
19.047298 20.155489 20.584902
19.084133 20.196810 20.629723
19.121222 20.237436 20.673750
19.158079 20.277863 20.717907
19.195396 20.318008 20.761625
19.232109 20.357985 20.805225
19.268709 20.397913 20.848988
19.306213 20.437889 20.893019
19.343477 20.477484 20.937115
19.379723 20.516291 20.980139
19.416080 20.555588 21.023855
19.452534 20.594719 21.068172
19.489183 20.633480 21.111670
19.526093 20.672209 21.154524
19.562479 20.710596 21.197399
19.598980 20.748760 21.240339
19.635695 20.786625 21.283381
19.673101 20.823723 21.327187
19.710958 20.860491 21.371906
19.748417 20.897112 21.416773
19.786472 20.933905 21.461061
19.824007 20.971222 21.505207
19.862127 21.008984 21.548704
19.899078 21.046349 21.592224
19.936569 21.084005 21.635426
19.973675 21.121174 21.679163
20.011089 21.159264 21.723030
20.048622 21.196896 21.767038
20.085800 21.234631 21.812080
20.122938 21.271801 21.857719
20.160372 21.309111 21.903273
20.197781 21.346464 21.948944
20.235302 21.384647 21.994347
20.273432 21.422045 22.039949
20.311174 21.459713 22.085781
20.349110 21.496891 22.130842
20.387054 21.533701 22.175594
20.424292 21.570744 22.219275
20.461306 21.608629 22.262234
20.498421 21.646677 22.305096
20.535755 21.684828 22.348719
20.572647 21.723700 22.392263
20.609615 21.762180 22.435762
20.646809 21.800703 22.478613
20.684393 21.837833 22.521555
20.722355 21.874578 22.564589
20.760420 21.912247 22.608568
20.798275 21.949240 22.652170
20.835386 21.985893 22.696018
20.873291 22.022453 22.739231
20.910700 22.058674 22.781006
20.947723 22.095400 22.822222
20.985218 22.132996 22.862183
21.022396 22.171015 22.901756
21.060476 22.208937 22.940050
21.098783 22.245964 22.979038
21.136702 22.282518 23.018227
21.174660 22.318588 23.058285
21.211815 22.355171 23.097727
21.248472 22.392450 23.137184
21.284588 22.429739 23.176216
21.320826 22.467375 23.214918
21.356936 22.504183 23.253656
21.394316 22.540960 23.292788
21.431547 22.577551 23.331850
21.468374 22.613838 23.370752
21.505474 22.650072 23.409660
21.543224 22.685844 23.447859
21.581280 22.722166 23.486050
21.619368 22.758753 23.523895
21.658506 22.795671 23.561701
21.698023 22.833000 23.599817
21.737007 22.870724 23.638182
21.775723 22.908838 23.676126
21.814898 22.946968 23.714560
21.854403 22.984987 23.752758
21.893635 23.023142 23.790621
21.933287 23.061560 23.828598
21.972637 23.099760 23.866108
22.012054 23.138666 23.904100
22.051546 23.178465 23.942148
22.090359 23.217337 23.980219
22.129393 23.255360 24.018068
22.167780 23.293568 24.056213
22.205971 23.332064 24.094501
22.244106 23.369444 24.132999
22.282000 23.406538 24.171459
22.320107 23.442636 24.210470
22.358019 23.479862 24.249582
22.395374 23.517630 24.288355
22.432886 23.554346 24.326815
22.470146 23.591606 24.366096
22.506960 23.628685 24.405653
22.544710 23.666130 24.445494
22.582651 23.703592 24.484673
22.620783 23.740814 24.523846
22.658375 23.777073 24.563213
22.696537 23.814144 24.602388
22.734915 23.851488 24.640852
22.773127 23.889647 24.678539
22.810394 23.927582 24.716362
22.847628 23.964918 24.755054
22.885044 24.003515 24.793169
22.923140 24.042158 24.830820
22.960617 24.080366 24.868147
22.997631 24.118713 24.906225
23.034210 24.157518 24.944347
23.070236 24.196600 24.982096
23.106554 24.235332 25.019903
23.142595 24.273842 25.057707
23.178421 24.312971 25.096445
23.213552 24.352358 25.134663
23.249170 24.391615 25.172794
23.284231 24.430489 25.211208
23.319845 24.470093 25.248697
23.355751 24.509205 25.286757
23.391823 24.548704 25.325989
23.428171 24.588106 25.365768
23.464552 24.628521 25.405628
23.500238 24.668056 25.445299
23.536499 24.706865 25.484974
23.572359 24.745903 25.524706
23.608311 24.784658 25.564953
24.157619 24.074871 24.971752
23.176277 24.680271 24.970942
23.970648 24.448112 25.825109
23.784325 24.945877 25.077654
23.972204 24.914665 24.954458
23.961338 24.457150 25.338223
23.547325 24.881163 25.803442
24.453424 24.393297 25.296309
23.702887 24.770578 26.461258
23.937494 24.472437 25.444233
24.281464 24.994938 26.045300
23.325342 24.964632 24.541080
24.938728 25.568468 25.856934
24.076233 25.622765 25.225277
23.696058 24.315968 25.184723
25.131067 24.541441 24.957033
24.075001 25.195173 25.924253
24.146223 24.759295 26.546535
24.219250 25.119324 25.601351
24.143923 26.139606 26.175982
24.496237 25.677752 26.332174
24.414675 25.386854 26.329380
24.493608 25.588423 26.101986
24.234142 25.540516 25.734537
24.618198 25.393824 26.626581
25.318914 25.946405 26.348791
24.188145 25.684063 25.863688
24.326857 26.330585 26.314119
24.867056 25.765364 26.023968
24.636864 26.226797 26.530779
24.995647 25.549730 26.380884
23.713816 25.592903 26.680651
24.792208 25.936119 26.050680
24.876509 26.921726 26.888130
25.129099 26.316839 27.192467
24.843931 25.582472 26.041815
24.563456 25.853144 26.190283
25.212635 26.317772 27.284019
25.158497 26.752523 26.889351
25.594372 25.909220 26.532673
24.848316 26.556152 26.486008
24.728653 26.268229 26.444889
25.641554 26.607254 27.069555
26.068838 26.947184 26.897600
25.456184 25.841736 27.507668
25.566347 26.947762 26.390930
25.904945 26.026556 27.456713
25.921179 26.959335 27.248320
25.344236 26.590212 27.107462
25.091848 26.317915 26.677917
25.872503 27.037821 27.561388
26.774687 26.530527 27.205645
26.506973 26.542034 27.203531
25.705702 26.961874 27.068071
23.947048 27.067106 26.983723
25.901489 26.268394 27.544552
25.144114 26.714354 27.452028
26.321980 27.589083 26.968653
26.305204 27.010004 27.686132
26.166683 27.102661 27.898937
26.254795 27.121763 28.156208
25.535357 26.735214 27.593061
26.300669 26.705618 27.631351
26.070850 26.430311 27.789293
25.681227 26.916056 28.075436
26.641924 26.953197 27.216583
26.291065 27.900415 29.148798
25.581179 27.967039 28.344938
26.504297 27.979069 27.902025
26.746239 27.238932 28.127853
27.024178 27.767483 28.489088
26.085865 27.605551 28.031124
25.929951 28.040688 28.659151
26.573723 28.154217 28.137337
26.137358 27.306850 29.127459
26.444281 27.507318 28.067610
27.291500 27.331640 29.131313
27.029621 27.845312 28.487507
26.962898 28.663393 28.518883
26.504690 28.050547 29.183748
26.237682 27.805014 28.736032
27.185076 28.130209 28.088388
25.455151 27.450605 28.485348
27.332598 27.716249 27.471584
26.122980 28.220903 29.016472
26.117188 28.408325 28.409397
27.220970 28.540287 28.644537
27.490698 28.315434 29.987823
27.525312 28.728432 29.181562
26.494745 28.506123 27.887737
27.983130 28.655582 29.388552
27.378246 28.750969 28.646221
27.616940 28.507702 28.961687
27.384222 29.174198 29.113415
26.420778 28.229652 28.775261
27.134584 28.597830 29.378315
27.224205 28.173096 29.427622
26.887613 28.186140 28.892467
27.098793 28.851278 29.419590
27.881220 29.227589 29.841902
27.354946 28.561440 28.806871
27.096060 28.519377 29.192703
27.311684 28.477905 28.176111
26.969425 29.472015 28.891378
28.267744 28.887693 29.937431
28.529448 29.195675 30.177839
27.661860 28.703430 29.890732
28.419336 28.837383 28.874567
27.619476 29.385395 29.517492
27.833475 29.444006 29.734144
26.995710 28.951633 28.593395
28.804459 29.590824 29.596289
27.964771 29.608225 29.564730
28.022160 28.814678 29.402971
27.976511 29.091839 29.997244
28.296989 29.937006 29.799414
27.985569 28.177717 29.297089
28.292343 29.877602 28.977579
28.615746 30.000246 29.661234
28.448235 29.982336 29.750366
28.135807 30.503567 29.799213
28.378553 29.123789 30.193933
29.132668 29.967384 31.635433
28.925322 30.481541 30.418938
28.782137 30.102455 30.406651
29.249109 30.671818 30.910650
28.878784 28.452307 30.737293
28.266239 30.201969 29.897354
28.596697 28.841421 29.869219
28.566605 30.168917 30.955435
29.127594 30.539257 30.172333
28.510515 30.022846 30.606754
29.176098 30.483702 32.268745
29.713242 29.862371 30.383350
28.035570 29.629555 30.328226
28.896687 30.516108 31.332949
28.305391 30.340549 31.653629
28.271584 30.635847 31.409832
29.182806 29.654837 31.312107
29.040714 30.151684 30.152840
27.688665 30.181784 30.678583
28.684088 30.172606 30.921144
28.991545 30.596310 31.340700
29.278877 30.793552 31.395258
29.267729 31.252180 30.617540
28.583118 30.085617 30.166981
28.001247 30.807098 31.791998
29.360601 31.341166 32.507080
29.959435 29.613007 32.159801
29.355505 30.582207 30.772545
29.362856 32.107845 31.919374
30.107920 30.979790 31.297812
29.228998 30.759363 31.740479
29.476812 31.051987 31.929892
29.523705 31.013102 31.873516
29.841730 30.931524 31.744917
29.884970 31.644814 31.652601
29.172504 31.047344 31.636175
29.345358 30.521511 32.963814
30.894609 31.071819 32.556423
30.797548 31.003593 32.603508
29.489605 31.545168 32.114979
30.233046 31.109514 32.161198
29.232386 31.503134 31.934269
29.253902 32.150925 31.619026
29.424860 31.896389 30.576599
29.677462 31.198961 32.057003
31.083452 31.490715 32.565350
30.204134 30.944452 32.102032
30.108437 31.855913 31.489559
29.789879 31.428654 32.638714
28.918657 31.192905 32.507957
29.923830 31.694708 31.939745
29.689371 32.127823 33.292240
29.960972 32.343452 33.404442
29.631077 31.419743 31.748186
31.028049 31.218466 32.035423
30.856657 31.723270 32.213394
31.206268 32.697460 32.361523
29.825983 31.126089 32.598591
30.292305 31.595343 32.622299
31.705238 32.611820 32.202679
30.498972 31.831610 32.376148
31.258734 32.051201 33.113483
30.369398 32.476421 33.153351
30.993961 31.924648 32.562542
31.581722 32.469753 32.854870
31.182106 30.526997 33.007710
30.195654 31.767706 33.778214
30.668501 32.737743 33.432861
30.641649 32.293163 32.858242
30.383663 32.113453 32.846806
30.402197 32.946407 31.918663
32.169617 32.467125 32.936466
30.420650 32.487076 32.822178
30.527225 33.265511 33.154633
31.911243 32.109035 33.364471
32.083523 32.553516 32.789230
31.473665 33.043396 32.969730
31.985088 32.757298 33.069992
31.188232 32.439758 34.336018
31.361465 32.354240 33.488754
30.473490 33.864235 33.956013
30.315329 32.402260 33.378410
32.212376 33.634644 34.004097
32.025723 32.907394 33.619270
31.720926 33.260601 34.289154
31.839361 32.984673 34.419376
31.157873 33.092091 35.350704
30.955011 33.142128 33.040386
31.370947 31.835421 33.954350
33.179455 32.689735 33.405529
33.282166 33.117943 33.825176
32.503208 33.502651 34.283665
32.180744 34.457829 35.061676
31.078753 33.899994 32.851833
31.736715 33.539188 32.894253
31.651411 32.572208 34.535618
31.948532 33.222027 34.640907
32.595818 33.886944 33.481659
32.322071 32.115219 34.419498
31.966286 34.090775 33.254276
33.075417 33.614956 33.523342
33.397057 33.129627 34.098465
33.933754 34.397991 34.506168
34.566360 33.185223 34.771561
33.172829 33.710217 35.756340
32.974136 35.057018 36.249844
31.708929 33.352669 34.569431
32.664650 34.143616 34.839947
32.776783 34.373756 35.498253
32.499851 34.223305 35.221443
